OBJECTID,id,language_,rights,rightsHolder,institutionID,datasetID,institutionCode,collectionCode,datasetName,basisOfRecord,dynamicProperties,catalogNumber,sex,lifeStage,samplingProtocol,year_,month_,day_,waterBody,country,decimalLatitude,decimalLongitude,scientificNameID,scientificName,kingdom,phylum,class,order_,family,genus,specificEpithet,scientificNameAuthorship,vernacularName
1122,SharkSurvey2007_112661,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=186cm,SharkSurvey2007_112661,female,NA,Longline fishing gear,2007,6,13,Northwest Atlantic,Canada,43.86,-59.56,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1123,SharkSurvey2007_112662,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=150cm,SharkSurvey2007_112662,male,NA,Longline fishing gear,2007,6,13,Northwest Atlantic,Canada,43.86,-59.56,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1124,SharkSurvey2007_112663,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=171cm,SharkSurvey2007_112663,female,NA,Longline fishing gear,2007,6,13,Northwest Atlantic,Canada,43.86,-59.56,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1125,SharkSurvey2007_112664,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=172cm,SharkSurvey2007_112664,female,NA,Longline fishing gear,2007,6,13,Northwest Atlantic,Canada,43.86,-59.56,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1126,SharkSurvey2007_112665,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=156cm,SharkSurvey2007_112665,female,NA,Longline fishing gear,2007,6,13,Northwest Atlantic,Canada,43.86,-59.56,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1127,SharkSurvey2007_112666,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=159cm,SharkSurvey2007_112666,male,NA,Longline fishing gear,2007,6,13,Northwest Atlantic,Canada,43.86,-59.56,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1128,SharkSurvey2007_112667,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=211cm,SharkSurvey2007_112667,female,NA,Longline fishing gear,2007,6,13,Northwest Atlantic,Canada,43.86,-59.56,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1129,SharkSurvey2007_112668,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=157cm,SharkSurvey2007_112668,male,NA,Longline fishing gear,2007,6,13,Northwest Atlantic,Canada,43.86,-59.56,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1130,SharkSurvey2007_112669,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=160cm,SharkSurvey2007_112669,male,NA,Longline fishing gear,2007,6,13,Northwest Atlantic,Canada,43.86,-59.56,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1131,SharkSurvey2007_112670,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=175cm,SharkSurvey2007_112670,female,NA,Longline fishing gear,2007,6,13,Northwest Atlantic,Canada,43.86,-59.56,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1132,SharkSurvey2007_112671,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=181cm,SharkSurvey2007_112671,male,NA,Longline fishing gear,2007,6,13,Northwest Atlantic,Canada,43.86,-59.56,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1133,SharkSurvey2007_112672,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=120cm,SharkSurvey2007_112672,male,NA,Longline fishing gear,2007,6,13,Northwest Atlantic,Canada,43.86,-59.56,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1134,SharkSurvey2007_112673,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=164cm,SharkSurvey2007_112673,female,NA,Longline fishing gear,2007,6,13,Northwest Atlantic,Canada,43.86,-59.56,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1135,SharkSurvey2007_112674,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=168cm,SharkSurvey2007_112674,male,NA,Longline fishing gear,2007,6,13,Northwest Atlantic,Canada,43.86,-59.56,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1136,SharkSurvey2007_112675,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=145cm,SharkSurvey2007_112675,female,NA,Longline fishing gear,2007,6,13,Northwest Atlantic,Canada,43.86,-59.56,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1137,SharkSurvey2007_112676,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=162cm,SharkSurvey2007_112676,male,NA,Longline fishing gear,2007,6,13,Northwest Atlantic,Canada,43.86,-59.56,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1138,SharkSurvey2007_112677,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=167cm,SharkSurvey2007_112677,male,NA,Longline fishing gear,2007,6,13,Northwest Atlantic,Canada,43.86,-59.56,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
